0,37905743703783484 0,07287001331521364
0,38561082196366137 0,07291502137720066
0,39216098631838037 0,07291059367268647
0,3987086460191101 0,07286771952943759
0,4052560670808004 0,0728211822769332
0,41180324950345126 0,07277098191517331
0,4183504319261021 0,07272078155341341
0,4248978529877924 0,07267424430090903
0,43144479677140385 0,07262038082989364
0,43799388830637026 0,07259948534217774
0,4445410707290211 0,07254928498041785
0,45109421701580826 0,07259062993314937
0,45842413548784255 0,07255542792942618
0,4653629245742246 0,07251638985594014
0,4734773678325134 0,07252364332122185
0,4830596798224356 0,07251323126762732
0,49234381338849487 0,07247523095718539
0,5011448211632702 0,07247179920108716
0,508711111603876 0,0724440277940566
0,5165790439021917 0,07228821714463107
0,5231089302741075 0,07197252240408768
0,5274284320464776 0,07124390757700066
0,5306457825829403 0,07035551303697742
0,5338534714060802 0,06931881119745055
0,5370563293725588 0,0682079557081719
0,5392255297311509 0,06674693945431909
0,54097049217718 0,06518779065654244
0,5415211844943756 0,06371051479509246
0,5422831293814285 0,06226900617399318
0,542813953414703 0,06079627596387468
0,54295465963843 0,05943963298160471
0,5431728052863826 0,05802992691943397
0,5434692266511234 0,05657999486820471
0,5436771150440796 0,05501283994183964
0,5443671704484618 0,05360519039910794
0,5446689580238152 0,05223762968078331
0,5449742048093158 0,05092316783821539
0,5452837470975261 0,04967464196224644
0,5455889938830267 0,04836018011967852
0,5462007735706207 0,04699275656600533
0,5464057982951036 0,045381644328574264
0,5466962579075579 0,04384019937974967
0,5474240225038726 0,04218354710534011
0,5478648009528666 0,04015645600435885
0,5490705938627529 0,0382862562919928
0,549581796698545 0,03661673630491733
0,5500968135352684 0,0350057612321377
0,5503752229321557 0,03327934547435844
0,5506700920872152 0,03180558700452041
0,5513566882814505 0,030344838586032007
0,5520329068452446 0,028724793540273498
0,5527166393710066 0,027220087810719107
0,5532406020039343 0,025746430709676596
0,5543215481549295 0,024338954127452246
0,5548438424264309 0,02283968767851731
0,5555260248543614 0,021311187947250204
0,5560300685189702 0,01953177468250976
0,5571067191672553 0,018058362133686424
0,5577967745716376 0,016650712590954735
0,5588305863445672 0,015347562133264062
0,5594169520303853 0,014003953066247674
0,5601165487726456 0,01274276305994379
0,5612050088856084 0,011450625793923572
0,5617422128174505 0,01018022263121715
0,562452187190152 0,009078329252183395
0,5634645795254039 0,007860309840059046
0,5639022171256244 0,0063033217287180865
0,5659698237766845 0,004524600306007043
0,5677412751560921 0,002958137221671389
0,5709254654253212 0,001560732579614102
0,5774277984915056 0,000822094596092865
0,5839687784109807 0,0006766858105860668
0,5905194200437786 0,0006795843245828714
0,5970700616765765 0,0006824828385796899
0,6036207033093743 0,0006853813525765085
